index,date,pres,link,exec
1832,19631126,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75176,
1833,19631202,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75177,
1834,19631204,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75178,
1835,19631217,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75179,
1836,19631230,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75180,
1837,19631230,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75181,
1838,19631230,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75182,
1839,19640107,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75183,
1840,19640107,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75184,
1841,19640116,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75185,
1842,19640131,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75186,
1843,19640207,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75187,
1844,19640212,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75188,
1845,19640224,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75189,
1846,19640302,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75190,
1847,19640325,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75191,
1848,19640326,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75192,
1849,19640405,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75193,
1850,19640414,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75194,
1851,19640414,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75195,
1852,19640417,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75196,
1853,19640423,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75197,
1854,19640423,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75198,
1855,19640423,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75199,
1856,19640430,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75200,
1857,19640430,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75201,
1858,19640430,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75202,
1859,19640430,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=26204,
1860,19640430,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75203,
1861,19640508,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75204,
1862,19640511,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75205,
1863,19640528,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75206,
1864,19640618,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75207,
1865,19640706,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75208,
1866,19640706,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75209,
1867,19640707,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75210,
1868,19640707,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75211,
1869,19640714,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75212,
1870,19640721,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75213,
1871,19640721,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75214,
1872,19640728,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75215,
1873,19640731,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75216,
1874,19640806,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75217,
1875,19640815,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75218,
1876,19640815,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75219,
1877,19640815,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75220,
1878,19640818,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75221,
1879,19640824,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75222,
1880,19640902,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75223,
1881,19640904,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75224,
1882,19640904,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75225,
1883,19640904,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75226,
1884,19640905,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75227,
1885,19640915,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75228,
1886,19640918,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75229,
1887,19640922,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75230,
1888,19640923,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75231,
1889,19640930,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75232,
1890,19641002,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75233,
1891,19641003,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75234,
1892,19641006,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75235,
1893,19641019,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75236,
1894,19641019,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75237,
1895,19641020,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=26633,
1896,19641031,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75238,
1897,19641113,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=26721,
1898,19641113,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75239,
1899,19641119,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=26725,
1900,19641130,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75240,
1901,19641201,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75241,
1902,19641229,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=58823,
1903,19650107,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75243,
1904,19650128,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75244,
1905,19650128,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75245,
1906,19650128,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75246,
1907,19650205,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75247,
1908,19650224,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75248,
1909,19650224,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75249,
1910,19650224,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75250,
1911,19650301,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75251,
1912,19650304,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75252,
1913,19650311,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75253,
1914,19650312,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75254,
1915,19650320,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75255,
1916,19650324,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75256,
1917,19650324,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75257,
1918,19650324,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75258,
1919,19650329,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75259,
1920,19650329,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75260,
1921,19650402,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75261,
1922,19650409,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75262,
1923,19650410,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75263,
1924,19650427,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75264,
1925,19650507,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75265,
1926,19650511,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75266,
1927,19650515,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75267,
1928,19650612,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75268,
1929,19650626,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75269,
1930,19650701,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75270,
1931,19650702,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75271,
1932,19650708,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75272,
1933,19650714,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=75273,
1934,19650803,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105630,
1935,19650803,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105631,
1936,19650813,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105632,
1937,19650813,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105633,
1938,19650817,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105634,
1939,19650823,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105635,
1940,19650911,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105636,
1941,19650911,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105637,
1942,19650918,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105638,
1943,19650922,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105639,
1944,19650929,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105640,
1945,19650929,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105641,
1946,19650930,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105642,
1947,19651002,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105643,
1948,19651006,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105644,
1949,19651007,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105645,
1950,19651007,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105646,
1951,19651010,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=58822,
1952,19651021,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105647,
1953,19651022,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105648,
1954,19651023,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105649,
1955,19651101,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105650,
1956,19651106,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=27359,
1957,19651110,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=27364,
1958,19651110,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105651,
1959,19651111,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105652,
1960,19651116,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105653,
1961,19651202,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105654,
1962,19651208,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105655,
1963,19651210,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105656,
1964,19651227,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105657,
1965,19651231,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105701,
1966,19660107,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105702,
1967,19660107,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105737,
1968,19660119,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105703,
1969,19660121,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105704,
1970,19660125,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105705,
1971,19660127,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105706,
1972,19660128,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105707,
1973,19660128,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105708,
1974,19660214,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105709,
1975,19660224,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105710,
1976,19660224,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105711,
1977,19660306,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105712,
1978,19660322,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105713,
1979,19660331,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105714,
1980,19660401,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105715,
1981,19660401,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105716,
1982,19660405,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105738,
1983,19660406,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105718,
1984,19660409,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105719,
1985,19660411,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105720,
1986,19660412,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105721,
1987,19660416,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105722,
1988,19660422,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105723,
1989,19660429,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105724,
1990,19660503,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105725,
1991,19660504,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105726,
1992,19660505,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105727,
1993,19660506,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105728,
1994,19660509,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=27585,
1995,19660511,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105729,
1996,19660523,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105730,
1997,19660526,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=27618,
1998,19660609,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105731,
1999,19660615,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105732,
2000,19660615,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105733,
2001,19660616,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105734,
2002,19660708,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105735,
2003,19660712,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105736,
2004,19660729,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105739,
2005,19660817,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105740,
2006,19660818,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105741,
2007,19660824,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105742,
2008,19660825,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105743,
2009,19660830,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105744,
2010,19660831,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105745,
2011,19660831,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105746,
2012,19660906,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105747,
2013,19660908,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105749,
2014,19660913,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105750,
2015,19660916,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105751,
2016,19660920,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105754,
2017,19660922,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105755,
2018,19660922,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105756,
2019,19660930,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105748,
2020,19661001,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105752,
2021,19661007,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105753,
2022,19661017,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=27942,
2023,19661026,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105757,
2024,19661103,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105758,
2025,19661128,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105759,
2026,19661201,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=28054,
2027,19661201,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105760,
2028,19661205,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105761,
2029,19661228,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105762,
2030,19670106,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106011,
2031,19670111,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106027,
2032,19670111,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106061,
2033,19670124,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106044,
2034,19670124,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106045,
2035,19670130,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106056,
2036,19670214,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106058,
2037,19670214,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106059,
2038,19670216,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106060,
2039,19670304,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106012,
2040,19670310,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106013,
2041,19670324,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106014,
2042,19670324,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106015,
2043,19670330,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106016,
2044,19670331,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=28175,
2045,19670406,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106017,
2046,19670407,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106018,
2047,19670407,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106019,
2048,19670408,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106020,
2049,19670410,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106021,
2050,19670415,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106022,
2051,19670427,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106023,
2052,19670509,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106024,
2053,19670509,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106025,
2054,19670510,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106026,
2055,19670522,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=28260,
2056,19670524,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106028,
2057,19670529,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106029,
2058,19670610,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106030,
2059,19670615,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106031,
2060,19670630,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106062,
2061,19670703,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106032,
2062,19670712,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=78346,
2063,19670712,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106033,
2064,19670717,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106034,
2065,19670724,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106035,
2066,19670727,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106036,
2067,19670801,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106037,
2068,19670802,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106038,
2069,19670812,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106039,
2070,19670818,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106040,
2071,19670825,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106041,
2072,19670828,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106042,
2073,19670830,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106043,
2074,19670923,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106064,
2075,19670925,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106065,
2076,19670925,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106066,
2077,19670926,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106067,
2078,19670927,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106068,
2079,19670928,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106069,
2080,19671002,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106046,
2081,19671003,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106047,
2082,19671006,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106048,
2083,19671009,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106049,
2084,19671011,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106050,
2085,19671011,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106051,
2086,19671011,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106052,
2087,19671027,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106053,
2088,19671106,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106063,
2089,19671109,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=28540,
2090,19671109,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106054,
2091,19671206,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106055,
2092,19671216,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106057,
2093,19680129,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106158,
2094,19680131,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106159,
2095,19680205,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106162,
2096,19680207,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106163,
2097,19680210,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106164,
2098,19680212,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106165,
2099,19680213,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106166,
2100,19680226,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106167,
2101,19680227,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106168,
2102,19680228,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106169,
2103,19680301,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106117,
2104,19680307,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106118,
2105,19680308,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106119,
2106,19680319,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106120,
2107,19680327,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106121,
2108,19680329,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106122,
2109,19680405,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106123,
2110,19680405,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106124,
2111,19680407,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106125,
2112,19680407,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106126,
2113,19680408,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106127,
2114,19680408,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106128,
2115,19680408,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106129,
2116,19680422,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106130,
2117,19680422,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106131,
2118,19680429,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106132,
2119,19680513,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106133,
2120,19680513,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=28855,
2121,19680517,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=76666,
2122,19680601,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106134,
2123,19680606,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=28910,
2124,19680608,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106135,
2125,19680610,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106136,
2126,19680610,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106170,
2127,19680710,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106137,
2128,19680718,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106138,
2129,19680718,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=29025,
2130,19680730,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106139,
2131,19680730,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106140,
2132,19680819,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106141,
2133,19680827,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106142,
2134,19680830,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106143,
2135,19680905,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106144,
2136,19680911,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106145,
2137,19680912,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106146,
2138,19680914,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106147,
2139,19680917,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=104108,
2140,19680924,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106171,
2141,19680924,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106148,
2142,19680927,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106149,
2143,19680930,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106150,
2144,19681002,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106151,
2145,19681003,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106152,
2146,19681007,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106153,
2147,19681010,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106154,
2148,19681011,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106155,
2149,19681011,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106156,
2150,19681023,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106157,
2151,19681115,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=29239,
2152,19681207,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106160,
2153,19681216,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106161,
2154,19690106,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105909,
2155,19690113,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105908,
2156,19690118,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105969,
2157,19690120,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105964,
2158,19690120,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105965,
2159,19690120,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105966,
2160,19690120,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105967,
2161,19690120,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105968,
2162,19690127,RN,http://www.presidency.ucsb.edu/ws/index.php?pid=105957,
2163,19690213,RN,http://www.presidency.ucsb.edu/ws/index.php?pid=105961,
2164,19690220,RN,http://www.presidency.ucsb.edu/ws/index.php?pid=105962,
