index,date,pres,link,exec
1025,19321130,HH,http://www.presidency.ucsb.edu/ws/index.php?pid=76424,
1026,19330310,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14507,
1027,19330327,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14599,
1028,19330328,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14600,
1029,19330331,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=75314,
1030,19330331,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=75315,
1031,19330405,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14609,
1032,19330405,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14611,
1033,19330420,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14621,
1034,19330525,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14651,
1035,19330616,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14670,
1036,19330616,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14671,
1037,19330626,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14676,
1038,19330708,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14681,
1039,19330711,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14479,
1040,19330711,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14478,
1041,19330712,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14481,
1042,19330714,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14480,
1043,19330715,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14483,
1044,19330715,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14484,
1045,19330721,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14487,
1046,19330727,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14491,
1047,19330810,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14500,
1048,19330819,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14504,
1049,19330819,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14505,
1050,19330819,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14506,
1051,19330828,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14509,
1052,19331016,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14531,
1053,19331017,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76422,
1054,19331023,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14538,
1055,19331023,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14539,
1056,19331025,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76421,
1057,19331109,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14548,
1058,19331117,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14557,
1059,19331122,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14560,
1060,19331129,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14566,
1061,19331204,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14569,
1062,19331216,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14578,
1063,19331219,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14582,
1064,19331219,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14580,
1065,19340202,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14772,
1066,19340209,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14806,
1067,19340226,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76420,
1068,19340307,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14825,
1069,19340314,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14828,
1070,19340323,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14834,
1071,19340627,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14700,
1072,19340629,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14707,
1073,19340629,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14708,
1074,19340629,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14705,
1075,19340630,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14714,
1076,19340630,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14715,
1077,19340809,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14741,
1078,19340922,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76419,
1079,19340927,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14755,
1080,19341031,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14769,
1081,19341126,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14786,
1082,19341211,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14793,
1083,19341220,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76418,
1084,19350107,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76416,
1085,19350107,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76417,
1086,19350204,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76415,
1087,19350204,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76414,
1088,19350209,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76413,
1089,19350228,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15012,
1090,19350405,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76412,
1091,19350410,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76411,
1092,19350501,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15048,
1093,19350501,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15049,
1094,19350506,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15053,
1095,19350508,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76410,
1096,19350511,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15057,
1097,19350515,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15059,
1098,19350528,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15063,
1099,19350607,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15074,
1100,19350607,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15075,
1101,19350613,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15078,
1102,19350615,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15079,
1103,19350615,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15081,
1104,19350615,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15082,
1105,19350617,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76409,
1106,19350626,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15092,
1107,19350730,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14901,
1108,19350805,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14906,
1109,19350812,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14915,
1110,19350819,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14908,
1111,19350904,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=14910,
1112,19351014,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76408,
1113,19351221,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15004,
1114,19360326,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15277,
1115,19360403,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61180,
1116,19360513,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76407,
1117,19360520,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61181,
1118,19360527,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61182,
1119,19360608,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61183,
1120,19360615,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61184,
1121,19360617,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61185,
1122,19360619,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61186,
1123,19360622,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61187,
1124,19360623,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61188,
1125,19360701,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61189,
1126,19360722,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15327,
1127,19360726,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76360,
1128,19360801,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61190,
1129,19360817,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61191,
1130,19360818,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61192,
1131,19360911,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61193,
1132,19360917,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61194,
1133,19360917,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61195,
1134,19360923,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61196,
1135,19360923,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61197,
1136,19360926,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61198,
1137,19360929,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61199,
1138,19360930,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76406,
1139,19361007,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61200,
1140,19361015,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61201,
1141,19361024,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61202,
1142,19361027,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61203,
1143,19361030,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61204,
1144,19361114,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61205,
1145,19361114,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61206,
1146,19361203,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61207,
1147,19361216,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61208,
1148,19361218,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61209,
1149,19361221,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61210,
1150,19361229,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61211,
1151,19370108,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61212,
1152,19370201,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76405,
1153,19370218,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61213,
1154,19370223,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61214,
1155,19370227,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61215,
1156,19370227,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61216,
1157,19370315,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61217,
1158,19370319,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61218,
1159,19370319,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61219,
1160,19370330,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61220,
1161,19370401,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61221,
1162,19370414,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61222,
1163,19370513,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61223,
1164,19370529,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61224,
1165,19370603,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61225,
1166,19370615,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61226,
1167,19370619,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61227,
1168,19370619,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61228,
1169,19370621,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15421,
1170,19370629,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61229,
1171,19370717,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61230,
1172,19370717,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61231,
1173,19370719,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61232,
1174,19370719,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61233,
1175,19370727,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61234,
1176,19370727,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61235,
1177,19370730,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61236,
1178,19370817,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61237,
1179,19370913,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61238,
1180,19370916,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15457,
1181,19370922,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15462,
1182,19370923,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61239,
1183,19370929,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76404,
1184,19371008,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61240,
1185,19371008,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61241,
1186,19371012,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61242,
1187,19371012,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61243,
1188,19371014,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61244,
1189,19371022,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61245,
1190,19371027,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15491,
1191,19371101,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61246,
1192,19371105,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61247,
1193,19371106,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61248,
1194,19371115,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61249,
1195,19371119,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61250,
1196,19371120,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61251,
1197,19371221,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61252,
1198,19371227,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15515,
1199,19371228,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61253,
1200,19380105,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61254,
1201,19380111,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61255,
1202,19380118,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76403,
1203,19380126,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61256,
1204,19380126,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61257,
1205,19380215,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61258,
1206,19380217,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61259,
1207,19380225,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61260,
1208,19380308,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61261,
1209,19380312,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61262,
1210,19380322,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61263,
1211,19380331,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61264,
1212,19380407,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61265,
1213,19380415,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61266,
1214,19380415,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76402,
1215,19380429,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61267,
1216,19380509,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61268,
1217,19380516,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61269,
1218,19380516,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61270,
1219,19380518,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61271,
1220,19380531,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61272,
1221,19380624,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15661,
1222,19380630,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61273,
1223,19380714,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61274,
1224,19380714,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61275,
1225,19380714,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61276,
1226,19380802,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61277,
1227,19380802,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61278,
1228,19380812,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61279,
1229,19380812,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61280,
1230,19380916,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61281,
1231,19380916,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76401,
1232,19380919,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61282,
1233,19380927,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61284,
1234,19381004,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61283,
1235,19381007,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76400,
1236,19381028,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61285,
1237,19381029,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15559,
1238,19381102,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61286,
1239,19381118,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61287,
1240,19381125,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61288,
1241,19381125,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61289,
1242,19381202,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61290,
1243,19381227,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61291,
1244,19390116,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61292,
1245,19390223,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61293,
1246,19390223,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76399,
1247,19390307,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61294,
1248,19390307,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61295,
1249,19390314,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61296,
1250,19390320,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61297,
1251,19390404,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61298,
1252,19390412,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61299,
1253,19390412,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61300,
1254,19390415,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61301,
1255,19390417,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61302,
1256,19390424,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61303,
1257,19390428,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=58847,
1258,19390502,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61304,
1259,19390503,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61305,
1260,19390503,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61306,
1261,19390503,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61307,
1262,19390510,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61308,
1263,19390511,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61309,
1264,19390515,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61310,
1265,19390526,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61311,
1266,19390606,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61323,
1267,19390612,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61312,
1268,19390612,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61313,
1269,19390612,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61314,
1270,19390612,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61315,
1271,19390612,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61316,
1272,19390612,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61317,
1273,19390615,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61318,
1274,19390615,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61319,
1275,19390628,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61320,
1276,19390629,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61321,
1277,19390705,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61322,
1278,19390714,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61324,
1279,19390807,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61325,
1280,19390824,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61326,
1281,19390905,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61327,
1282,19390906,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61328,
1283,19390906,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61329,
1284,19390906,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61330,
1285,19390908,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15807,
1286,19390908,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15808,
1287,19390912,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61331,
1288,19390920,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61332,
1289,19390921,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61333,
1290,19390921,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61335,
1291,19391005,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61334,
1292,19391028,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61336,
1293,19391028,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61337,
1294,19391028,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61338,
1295,19391122,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61339,
1296,19391130,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61340,
1297,19391130,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61341,
1298,19391204,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61342,
1299,19391212,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61343,
1300,19391212,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61344,
1301,19391219,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=61345,
1302,19400122,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60821,
1303,19400125,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60822,
1304,19400206,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60823,
1305,19400206,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60824,
1306,19400207,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60833,
1307,19400208,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60825,
1308,19400209,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60826,
1309,19400211,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60827,
1310,19400212,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60828,
1311,19400225,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60829,
1312,19400302,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60830,
1313,19400302,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60831,
1314,19400304,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60832,
1315,19400308,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60834,
1316,19400322,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=75574,
1317,19400328,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76398,
1318,19400329,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60835,
1319,19400405,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60836,
1320,19400410,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15931,
1321,19400429,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60837,
1322,19400507,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60838,
1323,19400510,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60839,
1324,19400528,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60840,
1325,19400608,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60841,
1326,19400612,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60842,
1327,19400612,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60843,
1328,19400614,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60844,
1329,19400615,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60845,
1330,19400617,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60846,
1331,19400628,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60847,
1332,19400629,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60848,
1333,19400708,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76397,
1334,19400708,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60849,
1335,19400708,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60850,
1336,19400710,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60851,
1337,19400716,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60852,
1338,19400718,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60853,
1339,19400720,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60854,
1340,19400802,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60855,
1341,19400808,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60856,
1342,19400813,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=58846,
1343,19400816,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60857,
1344,19400826,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15996,
1345,19400831,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=16000,
1346,19400906,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=58845,
1347,19400914,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60858,
1348,19400918,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60859,
1349,19400924,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60860,
1350,19401017,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=15877,
1351,19401029,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60861,
1352,19401029,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=76396,
1353,19401108,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60862,
1354,19401120,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60863,
1355,19401120,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60864,
1356,19401210,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60865,
1357,19401215,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60866,
1358,19401223,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60867,
1359,19401231,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60868,
1360,19410104,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60869,
1361,19410107,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=16114,
1362,19410111,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=16136,
1363,19410114,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60870,
1364,19410114,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60871,
1365,19410115,FDR,http://www.presidency.ucsb.edu/ws/index.php?pid=60872,
